sentence_id	text	class_label	sentiment	subjectivity	word_count
11708	that would be an abrogation of our agreement with NATO	Yes	0.0	0.0	10
25248	I know the cuban state as a police state and all my life I have work in a way that demonstrate that	No	0.0	0.0	22
2331	but that be not what I believe	No	0.0	0.0	7
11913	I be not exactly sure how you enhance the penalty any more than the death penalty	No	0.125	0.6944444444444444	16
1907	I be not in favor of a 5 trillion tax cut	No	0.0	0.0	11
12364	we may have different approach in term of how we deal with local folk	No	0.0	0.3	14
12527	in the past seven year in President Eisenhower be Administration this situation have be reverse	Yes	-0.25	0.25	15
28372	but the top 1 will end up pay onethird of the taxis in America and they get onefifth of the benefit	Yes	0.5	0.5	21
2101	so this   this be not   this be not the kind of policy you want to have if you want to get America energy secure	No	0.5	0.75	24
29106	I want we to invest in you	No	0.0	0.0	7
21124	it be a fundamental difference of opinion here folk	No	0.0	0.0	9
20202	I have question his proposal	No	0.0	0.0	5
27386	the Navy say they need 313 ship to carry out their mission	Yes	0.0	0.0	12
22772	I would not deal with Arafat because I feel like he have let the former president down and I do not think he be the kind of person that can lead toward a palestinian state	No	0.14814814814814814	0.3962962962962963	35
5617	and some of the cut just to give you an example we spend 15 billion a year on subsidy to insurance company	Yes	0.0	0.0	22
16278	I have meet with they I know they I have spend time in South Americaspeak the language so do Senator Bentsen	No	0.0	0.0	21
12916	and so I would hope that Senator Kennedy in his answer today would clear it up	No	0.10000000000000002	0.3833333333333333	16
28617	be the good and the most efficient farmer	No	0.6	0.55	8
23716	and you can not say because Saddam might have do it 10 year from now that be a reason that be an excuse	No	-0.05	0.05	23
16446	here a CCC type program would be appropriate to channel money into the ah   cha in   in into the sharing with the private sector and also local and state government to employ young people who be now out of work	No	0.15	0.31875	40
24241	someone who will not veto a bill that have an investment tax credit middle class tax relief research and development tax credit as Mr Bush have do	Yes	0.0	0.0	27
26616	so we need to preserve the system	No	0.0	0.0	7
12794	so one more effort should be make	No	0.5	0.5	7
12869	secondly the relation between Russia and China	No	0.0	0.0	7
9650	you know a major difference in this campaign be that Governor Romney feel comfortable have politician in Washington decide the health care choice that woman be make	No	0.23125	0.65	27
29537	as soon as she release they I will release	No	0.0	0.0	9
5811	but again I do not hear a repudiation of Congressman	No	0.0	0.0	10
13209	uh   he send a mission   the President   in 1955 of Mr uh   Robertson and Admiral Radford	Yes	0.0	0.0	16
30342	and it be a big problem	No	0.0	0.1	6
27789	and then we notice that there be more than one with that same serial number	No	0.25	0.3125	15
16901	well it seem to I that uh   we have a chance   the Republicans   to get a majority in the House of Representatives	No	0.0	0.0	22
7784	this permit they to maintain their selfrespect	No	0.0	0.0	7
11654	now we have try   our country have try to create an Africa crisis response team there and we have meet some resistance	Yes	0.0	0.0	22
11955	but I will be a tolerant person	No	0.0	0.0	7
32891	we have a divided nation because people like she   and believe I she have tremendous hate in her heart	No	-0.23333333333333336	0.95	19
9887	be   Lorranna   Lorraine   we be a nation of immigrant	No	0.0	0.0	9
13542	in other word if the United States be go to maintain its strength and its prestige we must not only be strong militarily and economically we must be firm diplomatically	No	0.05138888888888888	0.5847222222222223	30
21901	if people would say well he get elect to do this and then the Congress say okay I be go to do it	No	0.65	0.7	23
9344	and production on private   on government land	No	0.0	0.375	7
18987	we could have bilateral talk with Kim Jong Il	No	0.0	0.0	9
13332	we have have less manhour lose by strike in these last seven year than we have in the previous seven year by a great deal	Yes	0.11666666666666668	0.2625	25
9994	but when we make this into a divisive political issue and when we do not have bipartisan support   I can deliver Governor a whole bunch of Democrats to get comprehensive immigration reform do and we can not	No	0.1	0.25	37
18219	of course we be do everything we can to protect America	No	0.0	0.0	11
21759	the president be term be limit to 2 a total of 8 year	No	0.0	0.75	13
8449	that be wholly wrong wholly in error and it be a fact that in the last eight year the Democratic Congress have reduce the appropri the request for the appropriation by over ten billion dollar	Yes	-0.16666666666666666	0.32222222222222224	35
1879	he say he and his son calculate how much they pay in taxis federal income tax federal payroll tax state income tax state sale tax state property tax gasoline tax	No	0.2	0.2	30
20790	I believe college tuition up to 10000 per year ought to be tax deductible so middleclass family can choose to send their child to college	No	0.0	0.0	25
3145	well Mr Ford act like he be uh   run for president for the first time	No	0.25	0.3333333333333333	15
13619	it be the private sector that create job	Yes	0.0	0.375	8
27592	in the same way that you initially oppose a timetable in Afghanistan now you be for it although it depend	Yes	0.0	0.0625	20
20573	he will put liberal activist justice who will use their bench to subvert the legislature that be what he will do	No	0.0	0.0	21
26310	your targeted tax cut Mr President never hit anybody	No	0.0	0.0	9
2931	the secretary of state have make well than fifty speech all over the United States explain american foreign policy	Yes	-0.0625	0.0625	19
33961	  because it be an important part of the american experience	No	0.2	0.5	10
13658	and as far as what Mr Bush say he be the person who raise taxis on the middle class after say he would not	Yes	0.05	0.5	24
27594	the same way that you say that it be mission creep to go after Gadhafi	No	0.0	0.125	15
6459	I believe that this president regrettably rush we into a war make decision about foreign policy push alliance away	No	-0.125	0.125	19
27746	they do not want to see protectionism	No	0.0	0.0	7
13765	and now we hear a lot of talk oh well we all want enterprise zone and yet the House and the Senate can not send it down without load it up with a lot of you know these Christmas tree ornament they put on the legislation	No	-0.15555555555555559	0.2888888888888889	46
