tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
17702	<s>I think also that the American people want a balanced program that gives us long-term growth so that they're not having to take money that's desperate to themselves and their families and give it to someone else.</s>	No	212			100+	0	0	0.0	0
23610	<s>I'm a Catholic, raised a Catholic.</s>	No	36			31-40	0	0	0.0	0
32976	<s>I think that was a dereliction of duty.</s>	No	39			31-40	0	0	0.0	0
19844	<s>90 percent of our kids are out there in those public schools and we need to lift their standards and move them forward with the programs like those I've outlined in this campaign.</s>	Yes	179			100+	1	0	0.0	0
10140	<s>And there are a number of things.</s>	No	33			31-40	0	0	0.0	0
3188	<s>What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?</s>	Yes	294			100+	1	0	0.0	0
17572	<s>But at some point, we want to do that as well.</s>	No	48			41-50	0	0	0.0	0
2812	<s>I might say this in closing, and that is that as far as foreign policy goes, Mr. Kissinger has been the president of this country.</s>	No	132			100+	0	0	0.0	0
14521	<s>My passion is to pass a jobs program and get incomes up with an investment incentive program to grow jobs in the private sector, to waste less public money and invest more, to control health care costs and provide for affordable health care for all Americans and to make sure we've got the best trained workforce in the world.</s>	No	328			100+	0	0	0.0	0
27166	<s>We want people to be able to enjoy their lives and know they're going to have a bright and prosperous future, not be at war.</s>	No	126			100+	0	0	0.0	0
25395	<s>The second thing is this all assumes that the Soviets wouldn't respond in kind.</s>	No	79			71-80	0	0	0.0	0
2824	<s>About - late October of 1975</s><s>, I asked the then Secretary of Defense, Mr. Schlesinger, to tell me what had to be done if we were going to reduce the defense budget by - three to five billion dollars.</s>	Yes	200			100+	1	0	0.0	0
5508	<s>And I am disappointed that Secretary Paulson and others have not made that their first priority.</s>	No	96			91-100	0	0	0.0	0
32116	<s>I didn't in the first debate, and I'm going to try not to in this debate, because I'd like to get to the questions that the people have brought here tonight to talk to us about.</s>	No	179			100+	0	0	0.0	0
15637	<s>And you supported legislation this year that's involved tax increases not once, but twice.</s>	Yes	92			91-100	1	0	0.0	0
9869	<s>I don't think you have to -- shouldn't have to hire a lawyer to figure out how to get into this country legally.</s>	No	112			100+	0	0	0.0	0
23153	<s>Government-sponsored health care would lead to rationing.</s>	No	57			51-60	0	0	0.0	0
542	<s>But here's the point he misses.</s>	No	31			31-40	0	0	0.0	0
11032	<s>But the challenge is to know when the United States of American can beneficially effect the outcome of a crisis, when to go in and when not, when American military power is worth the expenditure of our most precious treasure.</s>	No	227			100+	0	0	0.0	0
3096	<s>The unemployment rate was less than 4 percent.</s>	Yes	46			41-50	1	0	0.0	0
28553	<s>But I also believe strongly that we need to enforce laws on the books that the best way to make sure that we keep our society safe and secure is to hold people accountable for breaking the law.</s>	No	193			100+	0	0	0.0	0
11650	<s>One of the criteria that I think is important in deciding when and if we should ever get involved around the world is whether or not our national security interest is involved, if we can really make the difference with military forces.</s>	No	237			100+	0	0	0.0	0
10154	<s>The -- the greatest failure we've had with regards to -- to gun violence in some respects is what -- what is known as Fast and Furious.</s>	No	135			100+	0	0	0.0	0
10563	<s>The secretary already has the power to do that in the rescue package, but it hasn't been exercised yet.</s>	Yes	105			100+	1	0	0.0	0
15455	<s>We do not have to go on sharing in scarcity with the country getting worse off, with unemployment growing.</s>	No	108			100+	0	0	0.0	0
18013	<s>We have a duty to protect our children and grandchildren.</s>	No	57			51-60	0	0	0.0	0
9151	<s>I know what it takes to create good jobs again.</s>	No	47			41-50	0	0	0.0	0
8311	<s>And that can only be done through governmental action.</s>	No	54			51-60	0	0	0.0	0
11013	<s>And in that situation, what happens is, is that the protections you have, the consumer protections that you need, you're not going to have available to you.</s>	No	158			100+	0	0	0.0	0
23062	<s>We took care of the safety issues.</s>	Yes	34			31-40	1	0	0.0	0
13362	<s>We've spent more money on agriculture in the last eight years than the hundred years of the Agricultural Department before that.</s>	Yes	128			100+	1	0	0.0	0
23789	<s>But our long-term security depends on our deep faith in liberty.</s>	No	64			61-70	0	0	0.0	0
6673	<s>They were told: Don't even bother; we're not going to listen to it.</s>	No	67			61-70	0	0	0.0	0
22257	<s>In a little school everybody is somebody; individualism is very important.</s>	No	74			71-80	0	0	0.0	0
22209	<s>We live in a world where what you earn depends on what you can learn, where the average 18- year-old will change jobs 8 times in a lifetime and where none of us can promise any of you that what you now do for a living is absolutely safe from now on.</s>	Yes	251			100+	1	0	0.0	0
33047	<s>The EPA is so restrictive that they are putting our energy companies out of business.</s>	Yes	85			81-90	1	0	0.0	0
33469	<s>He has no respect for her.</s>	No	26			21-30	0	0	0.0	0
27404	<s>You mentioned the Navy, for example, and that we have fewer ships than we did in 1916.</s>	Yes	88			81-90	1	0	0.0	0
5501	<s>Let's take 300 of that billion and go in and buy those home loan mortgages and negotiate with those people in their homes, 11 million homes or more, so that they can afford to pay the mortgage, stay in their home.</s>	No	215			100+	0	0	0.0	0
29324	<s>Nafta is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country.</s>	No	102			100+	0	0	0.0	0
20376	<s>It's just clear you can go to the website and look.</s>	No	51			51-60	0	0	0.0	0
32543	<s>See, I understand the tax code better than anybody that's ever run for president.</s>	No	83			81-90	0	0	0.0	0
227	<s>It's the single most important public health crisis, single most important public health emergency we've had in our lifetimes and I think there are a number of things we have to do including supporting legislation which is now moving through the Congress, which will commit this nation to the resources to find a cure which will provide broad education and prevention, which will provide sensitive and caring treatment for the victims of AIDS.</s>	Yes	445			100+	1	0	0.0	0
17209	<s>I don't want to hear them.</s>	No	26			21-30	0	0	0.0	0
31900	<s>But it's locker room talk, and it's one of those things.</s>	No	58			51-60	0	0	0.0	0
12798	<s>If we fail, it's been a great serious failure for everyone - for the human race.</s>	No	82			81-90	0	0	0.0	0
3360	<s>Or will we have a world of peace with the threat of atomic weapons eliminated, with full trade, with our people at work, inflation controlled, openness in government, our people proud once again, Congress, citizens, president, secretary of state working in harmony and unity toward a common future?</s>	No	300			100+	0	0	0.0	0
239	<s>But we got to have a knowledge base.</s>	No	36			31-40	0	0	0.0	0
13134	<s>The President of the United States has indicated they are not within the treaty area.</s>	Yes	85			81-90	1	0	0.0	0
20866	<s>I would like to tell you a quick story.</s>	No	39			31-40	0	0	0.0	0
18901	<s>And to do the job, you can't cut the money for it.</s>	No	52			51-60	0	0	0.0	0
24704	<s>When we talk about cutting health care costs, let's start with the insurance companies and the people that are making a killing instead of making our people healthy.</s>	No	167			100+	0	0	0.0	0
3105	<s>He's now down to a figure of five to seven billion dollars.</s>	Yes	59			51-60	1	0	0.0	0
11678	<s>I think we have to be very reticent about that.</s>	No	47			41-50	0	0	0.0	0
23098	<s>He wanted to give people rights.</s>	No	32			31-40	0	0	0.0	0
32877	<s>And he is supporting me 100 percent.</s>	Yes	36			31-40	1	0	0.0	0
27916	<s>That's why we have to move forward and not go back.</s>	No	51			51-60	0	0	0.0	0
3700	<s>We've got to eliminate programs that don't work, and we've got to make sure that the programs that we do have are more efficient and cost less.</s>	No	145			100+	0	0	0.0	0
18769	<s>That's exactly what Kim Jong Il wants.</s>	No	38			31-40	0	0	0.0	0
491	<s>I think it is good.</s>	No	19			11-20	0	0	0.0	0
11127	<s>The Taliban came back in, Al Qaida, we then had the situation that required us to conduct the Afghan war.</s>	Yes	107			100+	1	0	0.0	0
25535	<s>I don't think that our record of human rights can be assailed.</s>	No	62			61-70	0	0	0.0	0
12971	<s>He was a good neighbor in Latin America because he was a good neighbor in the United States; because they saw us as a society that was compassionate, that cared about people, that was moving this country ahead.</s>	No	212			100+	0	0	0.0	0
32589	<s>You know, under our Constitution, presidents have something called veto power.</s>	No	80			71-80	0	0	0.0	0
18283	<s>As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.</s>	Yes	223			100+	1	0	0.0	0
9468	<s>It's going to help those families, and it's going to create incentives to start growing jobs again in this country.</s>	No	117			100+	0	0	0.0	0
33804	<s>Take a look at the migration.</s>	No	29			21-30	0	0	0.0	0
25854	<s>Fifty times we deployed troops around the world.</s>	Yes	48			41-50	1	0	0.0	0
20876	<s>They sent me a picture of her in the classroom.</s>	No	47			41-50	0	0	0.0	0
1010	<s>And then, with the economy that would be generated from a restraint on spending, and a tax reduction primarily for the middle-income people, then I think the American people would be willing to make those sacrifices for peace and prosperity in the next - four years.</s>	No	268			100+	0	0	0.0	0
30401	<s>And one of the worst things he said was about a woman in a beauty contest.</s>	No	74			71-80	0	0	0.0	0
30131	<s>I think we have to get NATO to go into the Middle East with us, in addition to surrounding nations, and we have to knock the hell out of ISIS, and we have to do it fast, when ISIS formed in this vacuum created by Barack Obama and Secretary Clinton.</s>	No	250			100+	0	0	0.0	0
9445	<s>That's part -- that's part one.</s>	No	31			31-40	0	0	0.0	0
30184	<s>I said, it's a terrible and a stupid thing.</s>	No	45			41-50	0	0	0.0	0
8237	<s>Now, does this mean that his program is better than ours?</s>	No	59			51-60	0	0	0.0	0
13692	<s>I mean, look at it, and that's what we're asking America to have?</s>	No	67			61-70	0	0	0.0	0
9181	<s>That's why we've invested in solar and wind and biofuels, energy efficient cars.</s>	No	82			81-90	0	0	0.0	0
19587	<s>We have to be able to make a difference.</s>	No	40			31-40	0	0	0.0	0
22476	<s>Since I suggested this format I hope it's been good for all of you.</s>	No	67			61-70	0	0	0.0	0
8373	<s>I did not advocate reducing the federal debt because I don't believe that you're going to be able to reduce the federal debt very much in nineteen sixty-one, two, or three.</s>	Yes	174			100+	1	0	0.0	0
437	<s>Well, the Massachusetts furlough program was unique.</s>	No	54			51-60	0	0	0.0	0
11816	<s>Now, that runs counter to what the United States of America is all about at our core.</s>	No	87			81-90	0	0	0.0	0
